Acute,Pain at front of elbow while straight,Tenderness inside elbow,Do you play a throwing sport?,Bruising,Extreme Pain with obvious deformity,Stiffness,Pain that radiates into wrist,Trouble Gripping,Pain increases with activity but lessens with rest,Output
1,1,0,0,1,1,1,0,1,0,Severe acute elbow injury. It is recommended that you seek immediate medical attention to rule out any fractures or dislocations.
1,1,0,0,1,1,1,0,1,1,Severe acute elbow injury. It is recommended that you seek immediate medical attention to rule out any fractures or dislocations.
1,1,0,0,1,1,1,1,0,0,Severe acute elbow injury. It is recommended that you seek immediate medical attention to rule out any fractures or dislocations.
1,1,0,0,1,1,1,1,0,1,Severe acute elbow injury. It is recommended that you seek immediate medical attention to rule out any fractures or dislocations.
1,1,0,0,1,1,1,1,1,0,Severe acute elbow injury. It is recommended that you seek immediate medical attention to rule out any fractures or dislocations.
1,1,0,0,1,1,1,1,1,1,Severe acute elbow injury. It is recommended that you seek immediate medical attention to rule out any fractures or dislocations.
1,1,0,1,0,0,0,0,0,0,Acute onset of elbow pain/dysfunction. Potential arthritis or overuse injury. RICE is recommended along with corrective exercises.
1,1,0,1,0,0,0,0,0,1,Potential acute overuse injury of the elbow. The RICE protocol is recommended along with corrective exercises. 
1,1,0,1,0,0,0,0,1,0,Potential overuse of elbow leading to pain/discomfort. The RICE protocol is recommended along with corrective exercises. 
1,1,0,1,0,0,0,0,1,1,Acute episode of elbow pain. Potential tennis elbow or arthritis. RICE protocol and corrective exercises are recommended. 
1,1,0,1,0,0,0,1,0,0,Acute onset of elbow pain/dysfunction. Potential tennis elbow or overuse injury. RICE is recommended.
1,1,0,1,0,0,0,1,0,1,Acute onset of elbow pain/dysfunction. Potential tennis elbow or overuse injury. RICE is recommended.
1,1,0,1,0,0,0,1,1,0,Acute onset of elbow pain/dysfunction. Potential tennis elbow or overuse injury. RICE is recommended.
1,1,0,1,0,0,0,1,1,1,Acute onset of elbow pain/dysfunction. Potential tennis elbow or overuse injury. RICE is recommended.
1,1,0,1,0,0,1,0,0,0,Acute onset of elbow pain/dysfunction. Potential arthritis or overuse injury. RICE is recommended along with corrective exercises.
1,1,0,1,0,0,1,0,0,1,Potential acute overuse injury of the elbow. The RICE protocol is recommended along with corrective exercises. 
1,1,0,1,0,0,1,0,1,0,Potential overuse of elbow leading to pain/discomfort. The RICE protocol is recommended along with corrective exercises. 
1,1,0,1,0,0,1,0,1,1,Acute episode of elbow pain. Potential tennis elbow or arthritis. RICE protocol and corrective exercises are recommended. 
1,1,0,1,0,0,1,1,0,0,Acute onset of elbow pain/dysfunction. Potential tennis elbow or overuse injury. RICE is recommended.
1,1,0,1,0,0,1,1,0,1,Acute onset of elbow pain/dysfunction. Potential tennis elbow or overuse injury. RICE is recommended.
1,1,0,1,0,0,1,1,1,0,Acute onset of elbow pain/dysfunction. Potential tennis elbow or overuse injury. RICE is recommended.
1,1,0,1,0,0,1,1,1,1,Acute onset of elbow pain/dysfunction. Potential tennis elbow or overuse injury. RICE is recommended.
1,1,0,1,0,1,0,0,0,0,Severe acute elbow injury. It is recommended that you seek immediate medical attention to rule out any fractures or dislocations.
1,1,0,1,0,1,0,0,0,1,Severe acute elbow injury. It is recommended that you seek immediate medical attention to rule out any fractures or dislocations.
1,1,0,1,0,1,0,0,1,0,Severe acute elbow injury. It is recommended that you seek immediate medical attention to rule out any fractures or dislocations.
1,1,0,1,0,1,0,0,1,1,Severe acute elbow injury. It is recommended that you seek immediate medical attention to rule out any fractures or dislocations.
1,1,0,1,0,1,0,1,0,0,Severe acute elbow injury. It is recommended that you seek immediate medical attention to rule out any fractures or dislocations.
1,1,0,1,0,1,0,1,0,1,Severe acute elbow injury. It is recommended that you seek immediate medical attention to rule out any fractures or dislocations.
1,1,0,1,0,1,0,1,1,0,Severe acute elbow injury. It is recommended that you seek immediate medical attention to rule out any fractures or dislocations.
1,1,0,1,0,1,0,1,1,1,Severe acute elbow injury. It is recommended that you seek immediate medical attention to rule out any fractures or dislocations.
1,1,0,1,0,1,1,0,0,0,Severe acute elbow injury. It is recommended that you seek immediate medical attention to rule out any fractures or dislocations.
1,1,0,1,0,1,1,0,0,1,Severe acute elbow injury. It is recommended that you seek immediate medical attention to rule out any fractures or dislocations.
1,1,0,1,0,1,1,0,1,0,Severe acute elbow injury. It is recommended that you seek immediate medical attention to rule out any fractures or dislocations.
1,1,0,1,0,1,1,0,1,1,Severe acute elbow injury. It is recommended that you seek immediate medical attention to rule out any fractures or dislocations.
1,1,0,1,0,1,1,1,0,0,Severe acute elbow injury. It is recommended that you seek immediate medical attention to rule out any fractures or dislocations.
1,1,0,1,0,1,1,1,0,1,Severe acute elbow injury. It is recommended that you seek immediate medical attention to rule out any fractures or dislocations.
1,1,0,1,0,1,1,1,1,0,Severe acute elbow injury. It is recommended that you seek immediate medical attention to rule out any fractures or dislocations.
1,1,0,1,0,1,1,1,1,1,Severe acute elbow injury. It is recommended that you seek immediate medical attention to rule out any fractures or dislocations.
1,1,0,1,1,0,0,0,0,0,Potential overuse of elbow leading to pain/discomfort. The RICE protocol is recommended along with corrective exercises. 
1,1,0,1,1,0,0,0,0,1,Acute elbow injury with brusing. RICE protocol is recommended with the use of therapeutic exercises. 
1,1,0,1,1,0,0,0,1,0,Acute onset of elbow pain/dysfunction. Potential tennis elbow or overuse injury. RICE is recommended.
1,1,0,1,1,0,0,0,1,1,Acute episode of elbow pain. Potential tennis elbow or arthritis. RICE protocol and corrective exercises are recommended. 
1,1,0,1,1,0,0,1,0,0,Acute epidosde of elbow pain accompanied with bruising. Potential overuse causing inflammation. The RICE protocol is recommened with corrective exercises. 
1,1,0,1,1,0,0,1,0,1,Acute epidosde of elbow pain accompanied with bruising. Potential overuse causing inflammation. The RICE protocol is recommened with corrective exercises. 
1,1,0,1,1,0,0,1,1,0,Acute epidosde of elbow pain accompanied with bruising. Potential overuse causing inflammation. The RICE protocol is recommened with corrective exercises. 
1,1,0,1,1,0,0,1,1,1,Acute episode of elbow pain. Potential tennis elbow or arthritis. RICE protocol and corrective exercises are recommended. 
1,1,0,1,1,0,1,0,0,0,Acute onset of elbow pain/dysfunction with bruising and stiffness. RICE protocol is recommended along with corrective exercises.
1,1,0,1,1,0,1,0,0,1,Acute elbow injury with brusing. RICE protocol is recommended with the use of therapeutic exercises. 
1,1,0,1,1,0,1,0,1,0,Acute onset of elbow pain/dysfunction. Potential tennis elbow or overuse injury. RICE is recommended.
1,1,0,1,1,0,1,0,1,1,Acute episode of elbow pain. Potential tennis elbow or arthritis. RICE protocol and corrective exercises are recommended. 
1,1,0,1,1,0,1,1,0,0,Acute epidosde of elbow pain accompanied with bruising. Potential overuse causing inflammation. The RICE protocol is recommened with corrective exercises. 
1,1,0,1,1,0,1,1,0,1,Acute epidosde of elbow pain accompanied with bruising. Potential overuse causing inflammation. The RICE protocol is recommened with corrective exercises. 
1,1,0,1,1,0,1,1,1,0,Acute epidosde of elbow pain accompanied with bruising. Potential overuse causing inflammation. The RICE protocol is recommened with corrective exercises. 
1,1,0,1,1,0,1,1,1,1,Acute episode of elbow pain. Potential tennis elbow or arthritis. RICE protocol and corrective exercises are recommended. 
1,1,0,1,1,1,0,0,0,0,Severe acute elbow injury. It is recommended that you seek immediate medical attention to rule out any fractures or dislocations.
1,1,0,1,1,1,0,0,0,1,Severe acute elbow injury. It is recommended that you seek immediate medical attention to rule out any fractures or dislocations.
1,1,0,1,1,1,0,0,1,0,Severe acute elbow injury. It is recommended that you seek immediate medical attention to rule out any fractures or dislocations.
1,1,0,1,1,1,0,0,1,1,Severe acute elbow injury. It is recommended that you seek immediate medical attention to rule out any fractures or dislocations.
1,1,0,1,1,1,0,1,0,0,Severe acute elbow injury. It is recommended that you seek immediate medical attention to rule out any fractures or dislocations.
1,1,0,1,1,1,0,1,0,1,Severe acute elbow injury. It is recommended that you seek immediate medical attention to rule out any fractures or dislocations.
1,1,0,1,1,1,0,1,1,0,Severe acute elbow injury. It is recommended that you seek immediate medical attention to rule out any fractures or dislocations.
1,1,0,1,1,1,0,1,1,1,Severe acute elbow injury. It is recommended that you seek immediate medical attention to rule out any fractures or dislocations.
1,1,0,1,1,1,1,0,0,0,Severe acute elbow injury. It is recommended that you seek immediate medical attention to rule out any fractures or dislocations.
1,1,0,1,1,1,1,0,0,1,Severe acute elbow injury. It is recommended that you seek immediate medical attention to rule out any fractures or dislocations.
1,1,0,1,1,1,1,0,1,0,Severe acute elbow injury. It is recommended that you seek immediate medical attention to rule out any fractures or dislocations.
1,1,0,1,1,1,1,0,1,1,Severe acute elbow injury. It is recommended that you seek immediate medical attention to rule out any fractures or dislocations.
1,1,0,1,1,1,1,1,0,0,Severe acute elbow injury. It is recommended that you seek immediate medical attention to rule out any fractures or dislocations.
1,1,0,1,1,1,1,1,0,1,Severe acute elbow injury. It is recommended that you seek immediate medical attention to rule out any fractures or dislocations.
1,1,0,1,1,1,1,1,1,0,Severe acute elbow injury. It is recommended that you seek immediate medical attention to rule out any fractures or dislocations.
1,1,0,1,1,1,1,1,1,1,Severe acute elbow injury. It is recommended that you seek immediate medical attention to rule out any fractures or dislocations.
1,1,1,0,0,0,0,0,0,0,Acute onset of elbow pain/dysfunction. Potential arthritis or overuse injury. RICE is recommended along with corrective exercises.
1,1,1,0,0,0,0,0,0,1,Potential acute overuse injury of the elbow. The RICE protocol is recommended along with corrective exercises. 
1,1,1,0,0,0,0,0,1,0,Potential overuse of elbow leading to pain/discomfort. The RICE protocol is recommended along with corrective exercises. 
1,1,1,0,0,0,0,0,1,1,Acute episode of elbow pain. Potential tennis elbow or arthritis. RICE protocol and corrective exercises are recommended. 
1,1,1,0,0,0,0,1,0,0,Acute onset of elbow pain/dysfunction. Potential tennis elbow or overuse injury. RICE is recommended.
1,1,1,0,0,0,0,1,0,1,Acute onset of elbow pain/dysfunction. Potential tennis elbow or overuse injury. RICE is recommended.
1,1,1,0,0,0,0,1,1,0,Acute onset of elbow pain/dysfunction. Potential tennis elbow or overuse injury. RICE is recommended.
1,1,1,0,0,0,0,1,1,1,Acute onset of elbow pain/dysfunction. Potential tennis elbow or overuse injury. RICE is recommended.
1,1,1,0,0,0,1,0,0,0,Potential acute overuse of the elbow with brusing and limited range of motion. RICE protocol is recommended with the use of therapeutic exercises. 
1,1,1,0,0,0,1,0,0,1,Potential acute overuse of the elbow with brusing and limited range of motion. RICE protocol is recommended with the use of therapeutic exercises. 
1,1,1,0,0,0,1,0,1,0,Potential acute overuse of the elbow with brusing and limited range of motion. RICE protocol is recommended with the use of therapeutic exercises. 
1,1,1,0,0,0,1,0,1,1,Acute episode of elbow pain. Potential tennis elbow or arthritis. RICE protocol and corrective exercises are recommended. 
1,1,1,0,0,0,1,1,0,0,Acute onset of elbow pain/dysfunction. Potential tennis elbow or overuse injury. RICE is recommended.
1,1,1,0,0,0,1,1,0,1,Acute onset of elbow pain/dysfunction. Potential tennis elbow or overuse injury. RICE is recommended.
1,1,1,0,0,0,1,1,1,0,Acute onset of elbow pain/dysfunction. Potential tennis elbow or overuse injury. RICE is recommended.
1,1,1,0,0,0,1,1,1,1,Acute onset of elbow pain/dysfunction. Potential tennis elbow or overuse injury. RICE is recommended.
1,1,1,0,0,1,0,0,0,0,Severe acute elbow injury. It is recommended that you seek immediate medical attention to rule out any fractures or dislocations.
1,1,1,0,0,1,0,0,0,1,Severe acute elbow injury. It is recommended that you seek immediate medical attention to rule out any fractures or dislocations.
1,1,1,0,0,1,0,0,1,0,Severe acute elbow injury. It is recommended that you seek immediate medical attention to rule out any fractures or dislocations.
1,1,1,0,0,1,0,0,1,1,Severe acute elbow injury. It is recommended that you seek immediate medical attention to rule out any fractures or dislocations.
1,1,1,0,0,1,0,1,0,0,Severe acute elbow injury. It is recommended that you seek immediate medical attention to rule out any fractures or dislocations.
1,1,1,0,0,1,0,1,0,1,Severe acute elbow injury. It is recommended that you seek immediate medical attention to rule out any fractures or dislocations.
1,1,1,0,0,1,0,1,1,0,Severe acute elbow injury. It is recommended that you seek immediate medical attention to rule out any fractures or dislocations.
1,1,1,0,0,1,0,1,1,1,Severe acute elbow injury. It is recommended that you seek immediate medical attention to rule out any fractures or dislocations.
1,1,1,0,0,1,1,0,0,0,Severe acute elbow injury. It is recommended that you seek immediate medical attention to rule out any fractures or dislocations.
1,1,1,0,0,1,1,0,0,1,Severe acute elbow injury. It is recommended that you seek immediate medical attention to rule out any fractures or dislocations.
1,1,1,0,0,1,1,0,1,0,Severe acute elbow injury. It is recommended that you seek immediate medical attention to rule out any fractures or dislocations.
1,1,1,0,0,1,1,0,1,1,Severe acute elbow injury. It is recommended that you seek immediate medical attention to rule out any fractures or dislocations.
1,1,1,0,0,1,1,1,0,0,Severe acute elbow injury. It is recommended that you seek immediate medical attention to rule out any fractures or dislocations.
1,1,1,0,0,1,1,1,0,1,Severe acute elbow injury. It is recommended that you seek immediate medical attention to rule out any fractures or dislocations.
1,1,1,0,0,1,1,1,1,0,Severe acute elbow injury. It is recommended that you seek immediate medical attention to rule out any fractures or dislocations.
1,1,1,0,0,1,1,1,1,1,Severe acute elbow injury. It is recommended that you seek immediate medical attention to rule out any fractures or dislocations.
1,1,1,0,1,0,0,0,0,0,"Acute onset of elbow pain with bruising. If bruising does not subside within x days, please seek medical attention."
1,1,1,0,1,0,0,0,0,1,Acute elbow injury with brusing. RICE protocol is recommended with the use of therapeutic exercises. 
1,1,1,0,1,0,0,0,1,0,Acute onset of elbow pain/dysfunction. Potential tennis elbow or overuse injury. RICE is recommended.
1,1,1,0,1,0,0,0,1,1,Acute episode of elbow pain. Potential tennis elbow or arthritis. RICE protocol and corrective exercises are recommended. 
1,1,1,0,1,0,0,1,0,0,Acute epidosde of elbow pain accompanied with bruising. Potential overuse causing inflammation. The RICE protocol is recommened with corrective exercises. 
1,1,1,0,1,0,0,1,0,1,Acute epidosde of elbow pain accompanied with bruising. Potential overuse causing inflammation. The RICE protocol is recommened with corrective exercises. 
1,1,1,0,1,0,0,1,1,0,Acute epidosde of elbow pain accompanied with bruising. Potential overuse causing inflammation. The RICE protocol is recommened with corrective exercises. 
1,1,1,0,1,0,0,1,1,1,Acute episode of elbow pain. Potential tennis elbow or arthritis. RICE protocol and corrective exercises are recommended. 
1,1,1,0,1,0,1,0,0,0,Potential acute overuse of the elbow with brusing and limited range of motion. RICE protocol is recommended with the use of therapeutic exercises. 
1,1,1,0,1,0,1,0,0,1,Potential acute overuse of the elbow with brusing and limited range of motion. RICE protocol is recommended with the use of therapeutic exercises. 
1,1,1,0,1,0,1,0,1,0,Potential acute overuse of the elbow with brusing and limited range of motion. RICE protocol is recommended with the use of therapeutic exercises. 
1,1,1,0,1,0,1,0,1,1,Acute episode of elbow pain. Potential tennis elbow or arthritis. RICE protocol and corrective exercises are recommended. 
1,1,1,0,1,0,1,1,0,0,Potential acute overuse of the elbow with brusing and limited range of motion. RICE protocol is recommended with the use of therapeutic exercises. 
1,1,1,0,1,0,1,1,0,1,Potential acute overuse of the elbow with brusing and limited range of motion. RICE protocol is recommended with the use of therapeutic exercises. 
1,1,1,0,1,0,1,1,1,0,Potential acute overuse of the elbow with brusing and limited range of motion. RICE protocol is recommended with the use of therapeutic exercises. 
1,1,1,0,1,0,1,1,1,1,Acute episode of elbow pain. Potential tennis elbow or arthritis. RICE protocol and corrective exercises are recommended. 
1,1,1,0,1,1,0,0,0,0,Severe acute elbow injury. It is recommended that you seek immediate medical attention to rule out any fractures or dislocations.
1,1,1,0,1,1,0,0,0,1,Severe acute elbow injury. It is recommended that you seek immediate medical attention to rule out any fractures or dislocations.
1,1,1,0,1,1,0,0,1,0,Severe acute elbow injury. It is recommended that you seek immediate medical attention to rule out any fractures or dislocations.
1,1,1,0,1,1,0,0,1,1,Severe acute elbow injury. It is recommended that you seek immediate medical attention to rule out any fractures or dislocations.
1,1,1,0,1,1,0,1,0,0,Severe acute elbow injury. It is recommended that you seek immediate medical attention to rule out any fractures or dislocations.
1,1,1,0,1,1,0,1,0,1,Severe acute elbow injury. It is recommended that you seek immediate medical attention to rule out any fractures or dislocations.
1,1,1,0,1,1,0,1,1,0,Severe acute elbow injury. It is recommended that you seek immediate medical attention to rule out any fractures or dislocations.
1,1,1,0,1,1,0,1,1,1,Severe acute elbow injury. It is recommended that you seek immediate medical attention to rule out any fractures or dislocations.
1,1,1,0,1,1,1,0,0,0,Severe acute elbow injury. It is recommended that you seek immediate medical attention to rule out any fractures or dislocations.
1,1,1,0,1,1,1,0,0,1,Severe acute elbow injury. It is recommended that you seek immediate medical attention to rule out any fractures or dislocations.
1,1,1,0,1,1,1,0,1,0,Severe acute elbow injury. It is recommended that you seek immediate medical attention to rule out any fractures or dislocations.
1,1,1,0,1,1,1,0,1,1,Severe acute elbow injury. It is recommended that you seek immediate medical attention to rule out any fractures or dislocations.
1,1,1,0,1,1,1,1,0,0,Severe acute elbow injury. It is recommended that you seek immediate medical attention to rule out any fractures or dislocations.
1,1,1,0,1,1,1,1,0,1,Severe acute elbow injury. It is recommended that you seek immediate medical attention to rule out any fractures or dislocations.
1,1,1,0,1,1,1,1,1,0,Severe acute elbow injury. It is recommended that you seek immediate medical attention to rule out any fractures or dislocations.
1,1,1,0,1,1,1,1,1,1,Severe acute elbow injury. It is recommended that you seek immediate medical attention to rule out any fractures or dislocations.
1,1,1,1,0,0,0,0,0,0,Acute onset of elbow pain/dysfunction. Potential arthritis or overuse injury. RICE is recommended along with corrective exercises.
1,1,1,1,0,0,0,0,0,1,Potential acute overuse injury of the elbow. The RICE protocol is recommended along with corrective exercises. 
1,1,1,1,0,0,0,0,1,0,Potential overuse of elbow leading to pain/discomfort. The RICE protocol is recommended along with corrective exercises. 
1,1,1,1,0,0,0,0,1,1,Acute episode of elbow pain. Potential tennis elbow or arthritis. RICE protocol and corrective exercises are recommended. 
1,1,1,1,0,0,0,1,0,0,Acute onset of elbow pain/dysfunction. Potential tennis elbow or overuse injury. RICE is recommended.
1,1,1,1,0,0,0,1,0,1,Acute onset of elbow pain/dysfunction. Potential tennis elbow or overuse injury. RICE is recommended.
1,1,1,1,0,0,0,1,1,0,Acute onset of elbow pain/dysfunction. Potential tennis elbow or overuse injury. RICE is recommended.
1,1,1,1,0,0,0,1,1,1,Acute onset of elbow pain/dysfunction. Potential tennis elbow or overuse injury. RICE is recommended.
1,1,1,1,0,0,1,0,0,0,Potential acute overuse of the elbow with brusing and limited range of motion. RICE protocol is recommended with the use of therapeutic exercises. 
1,1,1,1,0,0,1,0,0,1,Potential acute overuse of the elbow with brusing and limited range of motion. RICE protocol is recommended with the use of therapeutic exercises. 
1,1,1,1,0,0,1,0,1,0,Potential acute overuse of the elbow with brusing and limited range of motion. RICE protocol is recommended with the use of therapeutic exercises. 
1,1,1,1,0,0,1,0,1,1,Acute episode of elbow pain. Potential tennis elbow or arthritis. RICE protocol and corrective exercises are recommended. 
1,1,1,1,0,0,1,1,0,0,Acute onset of elbow pain/dysfunction. Potential tennis elbow or overuse injury. RICE is recommended.
1,1,1,1,0,0,1,1,0,1,Acute onset of elbow pain/dysfunction. Potential tennis elbow or overuse injury. RICE is recommended.
1,1,1,1,0,0,1,1,1,0,Acute onset of elbow pain/dysfunction. Potential tennis elbow or overuse injury. RICE is recommended.
1,1,1,1,0,0,1,1,1,1,Acute onset of elbow pain/dysfunction. Potential tennis elbow or overuse injury. RICE is recommended.
1,1,1,1,0,1,0,0,0,0,Severe acute elbow injury. It is recommended that you seek immediate medical attention to rule out any fractures or dislocations.
1,1,1,1,0,1,0,0,0,1,Severe acute elbow injury. It is recommended that you seek immediate medical attention to rule out any fractures or dislocations.
1,1,1,1,0,1,0,0,1,0,Severe acute elbow injury. It is recommended that you seek immediate medical attention to rule out any fractures or dislocations.
1,1,1,1,0,1,0,0,1,1,Severe acute elbow injury. It is recommended that you seek immediate medical attention to rule out any fractures or dislocations.
1,1,1,1,0,1,0,1,0,0,Severe acute elbow injury. It is recommended that you seek immediate medical attention to rule out any fractures or dislocations.
1,1,1,1,0,1,0,1,0,1,Severe acute elbow injury. It is recommended that you seek immediate medical attention to rule out any fractures or dislocations.
1,1,1,1,0,1,0,1,1,0,Severe acute elbow injury. It is recommended that you seek immediate medical attention to rule out any fractures or dislocations.
1,1,1,1,0,1,0,1,1,1,Severe acute elbow injury. It is recommended that you seek immediate medical attention to rule out any fractures or dislocations.
1,1,1,1,0,1,1,0,0,0,Severe acute elbow injury. It is recommended that you seek immediate medical attention to rule out any fractures or dislocations.
1,1,1,1,0,1,1,0,0,1,Severe acute elbow injury. It is recommended that you seek immediate medical attention to rule out any fractures or dislocations.
1,1,1,1,0,1,1,0,1,0,Severe acute elbow injury. It is recommended that you seek immediate medical attention to rule out any fractures or dislocations.
1,1,1,1,0,1,1,0,1,1,Severe acute elbow injury. It is recommended that you seek immediate medical attention to rule out any fractures or dislocations.
1,1,1,1,0,1,1,1,0,0,Severe acute elbow injury. It is recommended that you seek immediate medical attention to rule out any fractures or dislocations.
1,1,1,1,0,1,1,1,0,1,Severe acute elbow injury. It is recommended that you seek immediate medical attention to rule out any fractures or dislocations.
1,1,1,1,0,1,1,1,1,0,Severe acute elbow injury. It is recommended that you seek immediate medical attention to rule out any fractures or dislocations.
1,1,1,1,0,1,1,1,1,1,Severe acute elbow injury. It is recommended that you seek immediate medical attention to rule out any fractures or dislocations.
1,1,1,1,1,0,0,0,0,0,Potential overuse of elbow leading to pain/discomfort. The RICE protocol is recommended along with corrective exercises. 
1,1,1,1,1,0,0,0,0,1,Acute elbow injury with brusing. RICE protocol is recommended with the use of therapeutic exercises. 
1,1,1,1,1,0,0,0,1,0,Acute onset of elbow pain/dysfunction. Potential tennis elbow or overuse injury. RICE is recommended.
1,1,1,1,1,0,0,0,1,1,Acute episode of elbow pain. Potential tennis elbow or arthritis. RICE protocol and corrective exercises are recommended. 
1,1,1,1,1,0,0,1,0,0,Acute epidosde of elbow pain accompanied with bruising. Potential overuse causing inflammation. The RICE protocol is recommened with corrective exercises. 
1,1,1,1,1,0,0,1,0,1,Acute epidosde of elbow pain accompanied with bruising. Potential overuse causing inflammation. The RICE protocol is recommened with corrective exercises. 
1,1,1,1,1,0,0,1,1,0,Acute epidosde of elbow pain accompanied with bruising. Potential overuse causing inflammation. The RICE protocol is recommened with corrective exercises. 
1,1,1,1,1,0,0,1,1,1,Acute episode of elbow pain. Potential tennis elbow or arthritis. RICE protocol and corrective exercises are recommended. 
1,1,1,1,1,0,1,0,0,0,Potential acute overuse of the elbow with brusing and limited range of motion. RICE protocol is recommended with the use of therapeutic exercises. 
1,1,1,1,1,0,1,0,0,1,Potential acute overuse of the elbow with brusing and limited range of motion. RICE protocol is recommended with the use of therapeutic exercises. 
1,1,1,1,1,0,1,0,1,0,Potential acute overuse of the elbow with brusing and limited range of motion. RICE protocol is recommended with the use of therapeutic exercises. 
1,1,1,1,1,0,1,0,1,1,Acute episode of elbow pain. Potential tennis elbow or arthritis. RICE protocol and corrective exercises are recommended. 
1,1,1,1,1,0,1,1,0,0,Potential acute overuse of the elbow with brusing and limited range of motion. RICE protocol is recommended with the use of therapeutic exercises. 
1,1,1,1,1,0,1,1,0,1,Potential acute overuse of the elbow with brusing and limited range of motion. RICE protocol is recommended with the use of therapeutic exercises. 
1,1,1,1,1,0,1,1,1,0,Potential acute overuse of the elbow with brusing and limited range of motion. RICE protocol is recommended with the use of therapeutic exercises. 
1,1,1,1,1,0,1,1,1,1,Acute episode of elbow pain. Potential tennis elbow or arthritis. RICE protocol and corrective exercises are recommended. 
1,1,1,1,1,1,0,0,0,0,Severe acute elbow injury. It is recommended that you seek immediate medical attention to rule out any fractures or dislocations.
1,1,1,1,1,1,0,0,0,1,Severe acute elbow injury. It is recommended that you seek immediate medical attention to rule out any fractures or dislocations.
1,1,1,1,1,1,0,0,1,0,Severe acute elbow injury. It is recommended that you seek immediate medical attention to rule out any fractures or dislocations.
1,1,1,1,1,1,0,0,1,1,Severe acute elbow injury. It is recommended that you seek immediate medical attention to rule out any fractures or dislocations.
1,1,1,1,1,1,0,1,0,0,Severe acute elbow injury. It is recommended that you seek immediate medical attention to rule out any fractures or dislocations.
1,1,1,1,1,1,0,1,0,1,Severe acute elbow injury. It is recommended that you seek immediate medical attention to rule out any fractures or dislocations.
1,1,1,1,1,1,0,1,1,0,Severe acute elbow injury. It is recommended that you seek immediate medical attention to rule out any fractures or dislocations.
1,1,1,1,1,1,0,1,1,1,Severe acute elbow injury. It is recommended that you seek immediate medical attention to rule out any fractures or dislocations.
1,1,1,1,1,1,1,0,0,0,Severe acute elbow injury. It is recommended that you seek immediate medical attention to rule out any fractures or dislocations.
1,1,1,1,1,1,1,0,0,1,Severe acute elbow injury. It is recommended that you seek immediate medical attention to rule out any fractures or dislocations.
1,1,1,1,1,1,1,0,1,0,Severe acute elbow injury. It is recommended that you seek immediate medical attention to rule out any fractures or dislocations.
1,1,1,1,1,1,1,0,1,1,Severe acute elbow injury. It is recommended that you seek immediate medical attention to rule out any fractures or dislocations.
1,1,1,1,1,1,1,1,0,0,Severe acute elbow injury. It is recommended that you seek immediate medical attention to rule out any fractures or dislocations.
1,1,1,1,1,1,1,1,0,1,Severe acute elbow injury. It is recommended that you seek immediate medical attention to rule out any fractures or dislocations.
1,1,1,1,1,1,1,1,1,0,Severe acute elbow injury. It is recommended that you seek immediate medical attention to rule out any fractures or dislocations.
1,1,1,1,1,1,1,1,1,1,Severe acute elbow injury. It is recommended that you seek immediate medical attention to rule out any fractures or dislocations.
